Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2020-03-23,91.52217160864993,91.72018084006993,89.39658738461443,91.29034777729649,91.29034777729649,8134897,AAPL
2020-03-24,94.12799421341401,93.52536617842848,92.89109780656507,93.44143803154121,93.44143803154121,8748670,AAPL
2020-03-25,91.87811820713242,93.41038027368953,91.88716886308912,92.68308955585063,92.68308955585063,3430525,AAPL
2020-03-26,92.62973287072255,92.70896006300687,90.64881361732964,92.511771602523,92.511771602523,8439103,AAPL
2020-03-27,90.50127741503533,90.73205735385761,89.82263971987636,90.49910165451094,90.49910165451094,3456070,AAPL
2020-03-30,88.71907477227631,88.81521086923932,86.478935825706,88.3066884063496,88.3066884063496,9878234,AAPL
2020-03-31,90.20032115492535,90.72267590039151,88.16965032662907,90.131740051138,90.131740051138,1288859,AAPL
2020-04-01,93.12568924254586,94.10416079032248,91.7205986511308,93.04422010827965,93.04422010827965,6008341,AAPL
2020-04-02,92.95939175227112,94.456983636125,91.46641928611065,93.10019986511898,93.10019986511898,5749766,AAPL
2020-04-03,94.92493450891772,96.49280754264339,93.80817453246085,95.30726566090303,95.30726566090303,2546236,AAPL
2020-04-06,96.19506643350267,96.52725838557733,94.83146919576724,96.23053771099829,96.23053771099829,9982913,AAPL
2020-04-07,94.37728291932484,95.4844702666933,94.52643605582557,95.14029820178804,95.14029820178804,5257341,AAPL
2020-04-08,96.98611609077103,97.8206279123907,95.94890073698899,96.06308941280487,96.06308941280487,4759834,AAPL
2020-04-09,99.76798407299,100.45586717586504,98.65305908069752,99.33916254573681,99.33916254573681,3627988,AAPL
2020-04-10,100.3724447008926,101.20738613331228,98.13363849710909,99.4675104675169,99.4675104675169,6477093,AAPL
2020-04-13,102.25025254380485,103.53989080178468,102.59173938268933,102.79679777914492,102.79679777914492,9592974,AAPL
2020-04-14,98.51598961131847,98.98610758582807,97.73347160500894,97.75730757096542,97.75730757096542,1502420,AAPL
2020-04-15,100.21869254884295,100.6484394118251,99.32172783451,99.60111257971587,99.60111257971587,6529046,AAPL
2020-04-16,100.32951154110756,100.61345369583314,98.54373486337063,99.97520671619222,99.97520671619222,2679161,AAPL
2020-04-17,99.8272503874309,100.51702275932767,97.6316046119476,99.57719201526048,99.57719201526048,1660902,AAPL
2020-04-20,99.59381289886723,100.96569532198535,97.99458416910184,99.96071356833149,99.96071356833149,8562116,AAPL
2020-04-21,96.81839730905976,96.58711768864306,95.19761744084933,96.1855757391297,96.1855757391297,2538112,AAPL
2020-04-22,95.94926288641415,96.57625270820814,94.20752736146999,95.94623196345468,95.94623196345468,2726676,AAPL
2020-04-23,96.00224025826076,98.44327660749214,95.38680419497517,96.86045710647818,96.86045710647818,2685996,AAPL
2020-04-24,99.64197151767146,101.84782167486946,99.014164721992,100.0162451959612,100.0162451959612,4246417,AAPL
2020-04-27,100.05029895650456,99.8992929465045,98.03418369350373,99.17970475941391,99.17970475941391,2352144,AAPL
2020-04-28,98.46407807483723,98.37666211804557,97.4882632603938,97.76271755362754,97.76271755362754,2551330,AAPL
2020-04-29,97.92301486261154,97.34959779560222,95.08388054522528,96.95920346645846,96.95920346645846,1971248,AAPL
2020-04-30,99.2459944670708,100.34699003916377,98.28614816039905,98.99000770186261,98.99000770186261,5657851,AAPL
2020-05-01,99.3425300674628,100.49370932451465,98.95521140826764,99.84750992118198,99.84750992118198,7695306,AAPL
2020-05-04,98.31361961300163,100.96348859184629,97.6446690516521,98.9879895136479,98.9879895136479,6378750,AAPL
2020-05-05,99.58835326109154,100.86589398400253,99.5467194368215,100.21452437987462,100.21452437987462,3607411,AAPL
2020-05-06,99.6482707952652,101.39695157213595,100.10016115659283,100.60867947857069,100.60867947857069,2693439,AAPL
2020-05-07,102.52733368160835,103.95263785206053,101.48387067309604,102.74596945963647,102.74596945963647,2831094,AAPL
2020-05-08,100.92471863288085,103.14523185826438,101.49189510731807,101.54186327188177,101.54186327188177,4437172,AAPL
2020-05-11,100.90984989959964,102.0255763093775,99.64508875463288,101.08653897868624,101.08653897868624,7919875,AAPL
2020-05-12,101.37231153609945,101.34763473999983,99.47427593266889,100.50232267242191,100.50232267242191,6923361,AAPL
2020-05-13,97.63637319517207,99.7665684433473,96.56378531511581,97.77529277615768,97.77529277615768,2963571,AAPL
2020-05-14,99.32350232425651,98.58852061256673,97.30377301179307,98.56753333028684,98.56753333028684,6542511,AAPL
2020-05-15,99.50065340787837,101.07977445234911,98.23554356166149,99.28964387464661,99.28964387464661,9985826,AAPL
2020-05-18,98.99413389725432,99.798152439811,98.33480323305005,99.49987078793153,99.49987078793153,4815144,AAPL
2020-05-19,98.94240603969966,100.80254707359907,97.8631201194015,99.23069652118124,99.23069652118124,4436252,AAPL
2020-05-20,95.76779410872327,97.835818156773,95.09371734272106,96.5999550370804,96.5999550370804,1817052,AAPL
2020-05-21,95.62558957874171,96.64235896254587,94.50375960897745,95.95866439154969,95.95866439154969,8596585,AAPL
2020-05-22,95.82831724950323,97.22098526953819,93.73400244303163,95.47323535849615,95.47323535849615,7269324,AAPL
2020-05-25,93.21290300591178,94.0944952760149,93.68979395371811,94.06868082005292,94.06868082005292,2428080,AAPL
2020-05-26,93.35691221367696,94.39949070087074,93.14381345773731,93.9461093967209,93.9461093967209,3521279,AAPL
2020-05-27,94.7170931931766,96.08799670284904,93.05861897832106,94.95421111034997,94.95421111034997,8503888,AAPL
2020-05-28,99.89068198680296,99.62966743287043,98.13340176399838,98.92658291277104,98.92658291277104,7119848,AAPL
2020-05-29,100.04546218435247,100.69649352907136,99.22599838462287,99.47573853843471,99.47573853843471,3726016,AAPL
2020-06-01,100.65781281286445,100.23905970669757,99.13994906715588,100.19083931988024,100.19083931988024,2244289,AAPL
2020-06-02,99.47432940139879,100.47486534931133,100.02296554323898,100.2419474883479,100.2419474883479,1442939,AAPL
2020-06-03,97.16639684497981,96.85859753818671,96.19869858029409,96.60440505774983,96.60440505774983,4282972,AAPL
2020-06-04,97.32191492988342,97.12994459868341,94.75473979370948,96.7513773068514,96.7513773068514,9692832,AAPL
2020-06-05,97.2740431179821,97.99050060833453,95.98911244994119,97.07183772673345,97.07183772673345,5414473,AAPL
2020-06-08,103.17904551570076,103.70257935079115,101.63020517362315,102.19832195170402,102.19832195170402,3711793,AAPL
2020-06-09,101.66410783399088,103.82467769799958,100.02405011299396,102.01360002214177,102.01360002214177,3319124,AAPL
2020-06-10,103.69923960329271,104.4874397673775,100.88357686969871,102.816694706809,102.816694706809,4923227,AAPL
2020-06-11,103.77673339731152,103.34104691094988,102.06579308522998,102.94727116739851,102.94727116739851,3073290,AAPL
2020-06-12,99.8328764116582,101.6922161966207,100.28910887458363,100.80991509215944,100.80991509215944,3518970,AAPL
2020-06-15,103.1957937741391,103.69438391670656,101.6187614450051,103.29556072118949,103.29556072118949,4889877,AAPL
2020-06-16,105.95363525266617,105.52837041989741,103.56818535261947,104.99942678656303,104.99942678656303,2727408,AAPL
2020-06-17,105.98773340546528,107.7885846436729,105.4076078106421,106.78149068064913,106.78149068064913,3801742,AAPL
2020-06-18,105.25828515982629,105.2989338205067,103.3764882884147,105.16271577105965,105.16271577105965,2055675,AAPL
2020-06-19,109.12621940701405,108.6046530521184,106.7894701251892,108.16830439293184,108.16830439293184,7016854,AAPL
2020-06-22,105.675593115559,107.43535858996152,104.99700638126419,105.56460226734728,105.56460226734728,8436754,AAPL
2020-06-23,106.31794706089214,107.8705490402648,105.55059013119636,106.93831645494782,106.93831645494782,1965188,AAPL
2020-06-24,111.68359416675297,112.41000075852354,110.90760068400046,111.51922770656779,111.51922770656779,3161088,AAPL
2020-06-25,109.1470362042055,109.76728936580896,108.21967709699243,109.73815505630641,109.73815505630641,9018006,AAPL
2020-06-26,108.84496812288984,109.30035909121756,107.56606388811774,108.80555959710087,108.80555959710087,3320484,AAPL
2020-06-29,108.35294676310085,110.93744719924051,109.05003922330664,109.20486232727615,109.20486232727615,5105223,AAPL
2020-06-30,108.60887635747255,108.72716787556108,107.37224029417347,108.39791101904375,108.39791101904375,1487510,AAPL
2020-07-01,105.5301640351678,106.32683403598092,104.80998221852,105.49658415691148,105.49658415691148,7354986,AAPL
2020-07-02,106.31403284404647,105.86237191825754,105.17656884105895,105.83371010652354,105.83371010652354,8609964,AAPL
2020-07-03,104.17050362138889,104.86577364241244,102.70459007431681,103.90910267907132,103.90910267907132,6795250,AAPL
2020-07-06,105.15550007740322,105.09832975379413,104.41163789140285,105.0562875403417,105.0562875403417,5055447,AAPL
2020-07-07,103.79699677037033,105.05665817800569,101.86365157546435,103.41743907187409,103.41743907187409,2673879,AAPL
2020-07-08,106.00519170905362,108.36701541688338,106.57572500988681,106.71730788190916,106.71730788190916,2780752,AAPL
2020-07-09,105.54152061975391,106.92628567384143,104.03002479244505,105.3508012972367,105.3508012972367,4293331,AAPL
2020-07-10,104.2508994704709,105.47340640260758,103.28828865751186,104.90667826482535,104.90667826482535,4764455,AAPL
2020-07-13,107.58475711526845,108.40818713600831,105.38804931972382,106.73371269956468,106.73371269956468,8253817,AAPL
2020-07-14,103.60865227638797,105.5579803319073,103.47752567665677,104.47198406669676,104.47198406669676,5335518,AAPL
2020-07-15,104.98765343528662,105.87452015363904,103.22628990843268,105.12690393590503,105.12690393590503,9791690,AAPL
2020-07-16,108.33278439978078,109.19184936387835,107.34131246487375,107.94118944446988,107.94118944446988,9589747,AAPL
2020-07-17,104.84226739868394,104.95090506746817,104.88788720029747,104.92622297534743,104.92622297534743,6222798,AAPL
2020-07-20,104.67968119887784,105.78141244761353,104.63151194948516,105.49549069241203,105.49549069241203,4904722,AAPL
2020-07-21,106.3220143131623,107.69984335724942,106.14923240910824,106.21525628090889,106.21525628090889,6215622,AAPL
2020-07-22,108.26216584211822,108.46722524189582,106.07102851941069,107.97890202446351,107.97890202446351,7879771,AAPL
2020-07-23,106.11258522468836,106.90101883736484,105.28516451121124,105.70500060270734,105.70500060270734,9481209,AAPL
2020-07-24,103.01060700546431,104.03429258218486,101.68623332864104,103.2640873765388,103.2640873765388,4175684,AAPL
2020-07-27,104.63529044983011,106.2175820653711,102.95882634142386,104.50797050777258,104.50797050777258,1629085,AAPL
2020-07-28,105.20331280411678,107.20677046623224,104.86648205487309,105.30193985423895,105.30193985423895,7071845,AAPL
2020-07-29,106.34703763243522,107.77005501167109,104.76047249397038,106.00292555493071,106.00292555493071,3518638,AAPL
2020-07-30,107.06293590857429,107.43706196331185,106.79966403695175,106.89582197392465,106.89582197392465,1603103,AAPL
2020-07-31,105.78728496988595,106.12409826885984,104.76862335935994,105.73577253076768,105.73577253076768,2989968,AAPL
2020-08-03,105.8993286587662,107.34914971233115,106.37098567054471,106.40027992508969,106.40027992508969,6303943,AAPL
2020-08-04,106.19046190718352,107.20109317335941,105.34413711132537,107.18642487168705,107.18642487168705,6497191,AAPL
2020-08-05,105.30588538625717,106.00934082136068,104.00554998723517,105.95772203563432,105.95772203563432,2257008,AAPL
2020-08-06,109.12340314077215,110.99585233716982,109.44470552464665,109.88927105792382,109.88927105792382,7473507,AAPL
2020-08-07,110.9351063897693,112.07783570807797,110.62072483055465,111.0369368997474,111.0369368997474,8437693,AAPL
2020-08-10,109.07884620686579,110.84349388341262,107.34688955221785,108.8543299053421,108.8543299053421,6137997,AAPL
2020-08-11,109.79360713997937,110.77112079333727,109.8606783249511,110.36743712260976,110.36743712260976,8270518,AAPL
2020-08-12,109.4961879740895,109.13428164047606,106.82792066383143,108.61807378215512,108.61807378215512,6511934,AAPL
2020-08-13,109.4056072480878,110.6193242742926,109.24438471739406,110.39224298964002,110.39224298964002,9173321,AAPL
2020-08-14,113.45403617798551,114.74452016696233,112.20787890163422,112.90943414765484,112.90943414765484,8899284,AAPL
2020-08-17,111.71847905001229,113.0236919998683,109.80268201825257,111.46806951095141,111.46806951095141,2003171,AAPL
2020-08-18,113.34193137153542,115.23949999235376,112.60800836861327,113.59482176944006,113.59482176944006,8214938,AAPL
2020-08-19,113.72136151213786,116.42591119924207,112.7971177958961,114.62038362331305,114.62038362331305,3900737,AAPL
2020-08-20,116.7194770868706,117.5143039167537,114.60847546984327,116.46450394330203,116.46450394330203,2370485,AAPL
2020-08-21,120.22931693434123,121.36047629151139,120.12724960435311,120.45808990860994,120.45808990860994,8045900,AAPL
2020-08-24,121.03984795543062,120.82809662393541,120.16266686434032,120.16731367660418,120.16731367660418,2681076,AAPL
2020-08-25,118.94382149766875,120.03827057658492,116.89197946760441,118.85984134788922,118.85984134788922,9501598,AAPL
2020-08-26,118.16011551122517,118.18936928221781,115.4685374163832,117.28081248863816,117.28081248863816,6312399,AAPL
2020-08-27,115.2901593056539,116.75232309191844,115.7383014472996,115.84919191870729,115.84919191870729,1981883,AAPL
2020-08-28,116.34644032060729,117.76884422734136,114.22891997199693,115.89498849987908,115.89498849987908,2668321,AAPL
2020-08-31,117.01179049120982,118.74535547807064,115.86168258439396,116.77729244951237,116.77729244951237,4293705,AAPL
2020-09-01,118.00949050783503,119.12364282683156,117.01275083812246,117.5306740481724,117.5306740481724,7154512,AAPL
2020-09-02,118.81437627418953,120.8985567267383,117.62754749889059,119.38504054624445,119.38504054624445,4759505,AAPL
2020-09-03,119.94103336247582,120.97216065355848,119.21770986521966,119.61104433000027,119.61104433000027,9415414,AAPL
2020-09-04,122.71419327042864,123.05026218898193,120.82351248547477,122.7181124843149,122.7181124843149,6418952,AAPL
2020-09-07,122.87444876765161,122.5070104595903,121.97755584244031,122.38879881783899,122.38879881783899,5609688,AAPL
2020-09-08,127.68322643932187,129.41058978124477,126.80177077556074,128.02913715101823,128.02913715101823,5264423,AAPL
2020-09-09,130.26058589747873,130.93804429106137,129.03429917749028,129.48047184654823,129.48047184654823,9181883,AAPL
2020-09-10,127.13475936293838,128.06010271591197,126.8748194037784,127.96615673371568,127.96615673371568,9306681,AAPL
2020-09-11,126.63875037517582,127.88047523805113,124.65642147776316,126.02437173759344,126.02437173759344,8170837,AAPL
2020-09-14,127.91195581971,127.37159784696917,126.80886070643955,127.18931656807982,127.18931656807982,2519603,AAPL
2020-09-15,127.57689562016176,127.51419206497053,125.90061943202676,126.94239099742812,126.94239099742812,2750740,AAPL
2020-09-16,128.59584477413586,129.9151716112097,127.63227249683206,128.5703919856123,128.5703919856123,1863403,AAPL
2020-09-17,129.5936371948209,130.05661242356834,129.57479239195268,129.71686723475938,129.71686723475938,1885421,AAPL
2020-09-18,130.7637339824954,129.88204118633013,128.13459377409504,129.77120940944565,129.77120940944565,5278384,AAPL
2020-09-21,127.73596587573716,128.93991495163715,127.60625717202316,128.27762197330884,128.27762197330884,6495671,AAPL
2020-09-22,125.5416794556892,126.97987067364747,124.29876312883336,125.44792752393711,125.44792752393711,1978836,AAPL
2020-09-23,125.09624867056772,125.58225497777359,123.7253291499368,124.75489761980306,124.75489761980306,4223522,AAPL
2020-09-24,127.06943048017288,127.97364105226589,125.64117419930913,126.66769520845001,126.66769520845001,3217181,AAPL
2020-09-25,126.70393202818758,128.4551208911667,127.08143790829345,127.29588269671042,127.29588269671042,9568438,AAPL
2020-09-28,125.31239332396603,125.04884210333759,124.15744112078777,125.00440513928643,125.00440513928643,2556518,AAPL
2020-09-29,126.18750612395148,127.52784696508022,124.64603347257567,125.5507669909888,125.5507669909888,3659083,AAPL
2020-09-30,125.62143890408869,126.60425792808525,125.05411606971758,126.52140175044647,126.52140175044647,5113640,AAPL
2020-10-01,125.77672946469484,126.88929235334118,123.2736492142028,124.95368687804421,124.95368687804421,5500398,AAPL
2020-10-02,124.52014520022567,126.56086544666405,124.37117253373523,125.46113708993526,125.46113708993526,5877708,AAPL
2020-10-05,125.48949659180404,127.7038725809574,125.60398861869727,125.77755452682726,125.77755452682726,8880317,AAPL
2020-10-06,122.72324032363194,123.9211211299937,123.21791498997293,123.69161393116602,123.69161393116602,9281447,AAPL
2020-10-07,123.76147898894175,125.58800569023362,124.27732059815712,124.60718865186259,124.60718865186259,4895958,AAPL
2020-10-08,126.75109427495921,126.26776588833117,125.6795275782208,125.92875770459905,125.92875770459905,8076042,AAPL
2020-10-09,128.0045818524419,128.3968099449945,127.563061593714,128.2948601909496,128.2948601909496,9839765,AAPL
2020-10-12,130.4520073558695,131.83752252514404,130.14367729071066,130.60246429501942,130.60246429501942,2265898,AAPL
2020-10-13,127.47781432187034,128.46269240102862,127.61051933548221,128.04712555910524,128.04712555910524,3120539,AAPL
2020-10-14,126.56566701964843,127.54686951585008,126.26208913012246,126.37147547927499,126.37147547927499,1880412,AAPL
2020-10-15,127.79115244304789,127.82627497759029,127.56620592410144,127.60154601369231,127.60154601369231,6947148,AAPL
2020-10-16,128.57351869916715,129.49309085838212,128.62358143021714,128.82911791551672,128.82911791551672,4231185,AAPL
2020-10-19,129.72528303173962,131.62247840423532,129.71481832928157,130.05921328812883,130.05921328812883,8319764,AAPL
2020-10-20,138.73460488579943,138.83877931312264,137.10270881174185,137.96467626943826,137.96467626943826,9706483,AAPL
2020-10-21,139.073025770109,140.56194812061926,138.2854167682269,139.3064572908246,139.3064572908246,6923098,AAPL
2020-10-22,141.7645905554946,143.07250445267687,141.49640473483905,141.7775885711858,141.7775885711858,2228337,AAPL
2020-10-23,143.45220162302206,145.5731021861468,143.03602541512382,143.8855920981722,143.8855920981722,1484814,AAPL
2020-10-26,145.96191360749802,146.03822018959707,144.70487691613192,145.38837460078378,145.38837460078378,9359922,AAPL
2020-10-27,144.75273242530128,146.33242723666814,144.59098882450718,144.9578361115031,144.9578361115031,4690583,AAPL
2020-10-28,146.70299664557828,148.59900616658197,146.6620930561929,146.67577455248963,146.67577455248963,2599908,AAPL
2020-10-29,144.8368384635338,146.79061079213022,144.396088390371,145.3301241234145,145.3301241234145,3164412,AAPL
2020-10-30,146.03180609461697,146.03622786336996,143.68518341140407,145.05648690993448,145.05648690993448,6309792,AAPL
2020-11-02,143.86875129612372,145.54719470326015,143.83320514598867,144.28575981427628,144.28575981427628,3353847,AAPL
2020-11-03,145.19099315486002,146.12887388857513,144.38589443325557,144.64950809304892,144.64950809304892,3892478,AAPL
2020-11-04,149.33381652710946,150.70337675778367,147.70473973750202,149.47882522639594,149.47882522639594,2984117,AAPL
2020-11-05,145.35672965138073,145.97764646819212,145.39424529623685,145.94429484121244,145.94429484121244,6949852,AAPL
2020-11-06,148.11625274989117,147.9063622173359,147.06958998237613,147.51681522196145,147.51681522196145,1029725,AAPL
2020-11-09,144.15859705764026,146.1123199140131,142.77718960036233,144.49138347958217,144.49138347958217,1888036,AAPL
2020-11-10,144.4779064427989,144.29282104262828,142.11330554966978,143.7475197480033,143.7475197480033,3971783,AAPL
2020-11-11,146.95593531177366,147.58854518106028,145.22872800088874,146.12542094193802,146.12542094193802,3662761,AAPL
2020-11-12,147.17362865091152,147.19822141061235,145.4755032572734,146.45398098012896,146.45398098012896,7524559,AAPL
2020-11-13,143.56850725388398,145.54226008058623,144.0629940146023,144.49849142427036,144.49849142427036,3513024,AAPL
2020-11-16,143.84263069576062,143.4038306053892,143.11128066479128,143.2678840057504,143.2678840057504,3398083,AAPL
2020-11-17,144.64975843661804,145.1895306257192,143.68021585290845,144.82707950361976,144.82707950361976,7536295,AAPL
2020-11-18,144.31379208054994,145.48074016722396,143.36965639700506,143.56634624018548,143.56634624018548,4909439,AAPL
2020-11-19,144.4751719447189,145.97953952624326,143.30071432543613,144.19926341934942,144.19926341934942,6627745,AAPL
2020-11-20,145.15769336744495,145.79495732095515,142.609412702131,144.49040709915704,144.49040709915704,4911146,AAPL
2020-11-23,143.38606994367908,144.30649559871688,141.48153762560423,143.3872064039454,143.3872064039454,2707017,AAPL
2020-11-24,147.94514559179393,149.2266171683865,147.39643000950136,147.87509458259606,147.87509458259606,1689556,AAPL
2020-11-25,148.63170789149945,150.58015320541998,148.09470578714078,149.3429326272321,149.3429326272321,8288538,AAPL
2020-11-26,146.0606221712956,146.6297519651261,144.54449492570114,145.49264745391687,145.49264745391687,3253722,AAPL
2020-11-27,145.90433530678968,146.18391022718282,144.3141858282835,146.06555608345573,146.06555608345573,2649729,AAPL
2020-11-30,144.94214339046212,146.20758837524195,144.39912142536684,144.94198315391895,144.94198315391895,2116271,AAPL
2020-12-01,147.41704525170283,148.38468991265376,146.83944500984657,146.8468498235114,146.8468498235114,4099555,AAPL
2020-12-02,145.6594991468049,147.44997165593716,145.1366859347832,145.46180834664602,145.46180834664602,6683797,AAPL
2020-12-03,144.83453291859755,145.45449256890083,144.7332898613734,145.4323354637122,145.4323354637122,2681641,AAPL
2020-12-04,146.82277533997492,148.10265692829446,146.01086776213214,146.64231002167313,146.64231002167313,1516409,AAPL
2020-12-07,148.38908612597265,149.71739904188533,146.99109457176758,148.57382041001335,148.57382041001335,1666165,AAPL
2020-12-08,146.31227867998956,147.24133194806373,145.01210626362416,146.37322759590182,146.37322759590182,3788363,AAPL
2020-12-09,144.96084767302526,146.15936547336267,145.30511248499013,145.90422512421992,145.90422512421992,5476321,AAPL
2020-12-10,144.57439320093056,145.97250479916775,144.23884686756557,145.154334501898,145.154334501898,4710388,AAPL
2020-12-11,143.60975219951263,144.75643040272286,143.8565578288339,144.04767603675057,144.04767603675057,4235192,AAPL
2020-12-14,148.2045045330304,148.38424429527026,145.98229162767257,147.77858451731277,147.77858451731277,2935090,AAPL
